reactor,run,echem,rep,minutes,E,t,electrode,current,exp
transfer,1,GC,11,983.1666666666666,-0.257,86.000069,i1,1.7699676e-8,1
transfer,1,GC,11,983.1666666666666,-0.258,86.333405,i1,1.8011853e-8,1
transfer,1,GC,11,983.1666666666666,-0.259,86.66674,i1,1.8323949e-8,1
transfer,1,GC,11,983.1666666666666,-0.26,87.000076,i1,1.8697634e-8,1
transfer,1,GC,11,983.1666666666666,-0.261,87.333412,i1,1.898864e-8,1
transfer,1,GC,11,983.1666666666666,-0.262,87.666748,i1,1.9281964e-8,1
transfer,1,GC,11,983.1666666666666,-0.263,88.000084,i1,1.9632482e-8,1
transfer,1,GC,11,983.1666666666666,-0.264,88.33342,i1,1.9870928e-8,1
transfer,1,GC,11,983.1666666666666,-0.265,88.666756,i1,2.0218332e-8,1
transfer,1,GC,11,983.1666666666666,-0.266,89.000092,i1,2.0453102e-8,1
transfer,1,GC,11,983.1666666666666,-0.267,89.333427,i1,2.0742434e-8,1
transfer,1,GC,11,983.1666666666666,-0.268,89.666763,i1,2.1070107e-8,1
transfer,1,GC,11,983.1666666666666,-0.269,90.000099,i1,2.1257506e-8,1
transfer,1,GC,11,983.1666666666666,-0.27,90.333435,i1,2.1567367e-8,1
transfer,1,GC,11,983.1666666666666,-0.271,90.666771,i1,2.1757405e-8,1
transfer,1,GC,11,983.1666666666666,-0.272,91.000107,i1,2.2066466e-8,1
transfer,1,GC,11,983.1666666666666,-0.273,91.333443,i1,2.2241963e-8,1
transfer,1,GC,11,983.1666666666666,-0.274,91.666779,i1,2.2550385e-8,1
transfer,1,GC,11,983.1666666666666,-0.275,92.000114,i1,2.2699844e-8,1
transfer,1,GC,11,983.1666666666666,-0.276,92.33345,i1,2.2904738e-8,1
transfer,1,GC,11,983.1666666666666,-0.277,92.666786,i1,2.3143583e-8,1
transfer,1,GC,11,983.1666666666666,-0.278,93.000122,i1,2.326029e-8,1
transfer,1,GC,11,983.1666666666666,-0.279,93.333458,i1,2.3528132e-8,1
transfer,1,GC,11,983.1666666666666,-0.28,93.666794,i1,2.3683819e-8,1
transfer,1,GC,11,983.1666666666666,-0.281,94.00013,i1,2.3813149e-8,1
transfer,1,GC,11,983.1666666666666,-0.282,94.333466,i1,2.4073639e-8,1
transfer,1,GC,11,983.1666666666666,-0.283,94.666801,i1,2.4176847e-8,1
transfer,1,GC,11,983.1666666666666,-0.284,95.000137,i1,2.4306734e-8,1
transfer,1,GC,11,983.1666666666666,-0.285,95.333473,i1,2.4536472e-8,1
transfer,1,GC,11,983.1666666666666,-0.286,95.666809,i1,2.463201e-8,1
transfer,1,GC,11,983.1666666666666,-0.287,96.000145,i1,2.4726031e-8,1
transfer,1,GC,11,983.1666666666666,-0.288,96.333481,i1,2.4941469e-8,1
transfer,1,GC,11,983.1666666666666,-0.289,96.666817,i1,2.5081102e-8,1
transfer,1,GC,11,983.1666666666666,-0.29,97.000153,i1,2.5176162e-8,1
transfer,1,GC,11,983.1666666666666,-0.291,97.333488,i1,2.5255085e-8,1
transfer,1,GC,11,983.1666666666666,-0.292,97.666824,i1,2.5434577e-8,1
transfer,1,GC,11,983.1666666666666,-0.293,98.00016,i1,2.5583795e-8,1
transfer,1,GC,11,983.1666666666666,-0.294,98.333496,i1,2.5647861e-8,1
transfer,1,GC,11,983.1666666666666,-0.295,98.666832,i1,2.5714961e-8,1
transfer,1,GC,11,983.1666666666666,-0.296,99.000168,i1,2.5894533e-8,1
transfer,1,GC,11,983.1666666666666,-0.297,99.333504,i1,2.6020265e-8,1
transfer,1,GC,11,983.1666666666666,-0.298,99.66684,i1,2.610502e-8,1
transfer,1,GC,11,983.1666666666666,-0.299,100.00018,i1,2.6162216e-8,1
transfer,1,GC,11,983.1666666666666,-0.3,100.33351,i1,2.6249605e-8,1
transfer,1,GC,11,983.1666666666666,-0.301,100.66685,i1,2.640793e-8,1
transfer,1,GC,11,983.1666666666666,-0.302,101.00018,i1,2.6505544e-8,1
transfer,1,GC,11,983.1666666666666,-0.303,101.33352,i1,2.658183e-8,1
transfer,1,GC,11,983.1666666666666,-0.304,101.66685,i1,2.674471e-8,1
transfer,1,GC,11,983.1666666666666,-0.305,102.00019,i1,2.6706765e-8,1
transfer,1,GC,11,983.1666666666666,-0.306,102.33353,i1,2.6796311e-8,1
transfer,1,GC,11,983.1666666666666,-0.307,102.66686,i1,2.6925242e-8,1
transfer,1,GC,11,983.1666666666666,-0.308,103.0002,i1,2.7019661e-8,1
transfer,1,GC,11,983.1666666666666,-0.309,103.33353,i1,2.7075098e-8,1
transfer,1,GC,11,983.1666666666666,-0.31,103.66687,i1,2.7115998e-8,1
transfer,1,GC,11,983.1666666666666,-0.311,104.00021,i1,2.7155858e-8,1
transfer,1,GC,11,983.1666666666666,-0.312,104.33354,i1,2.7232385e-8,1
transfer,1,GC,11,983.1666666666666,-0.313,104.66688,i1,2.7346776e-8,1
transfer,1,GC,11,983.1666666666666,-0.314,105.00021,i1,2.7479059e-8,1
transfer,1,GC,11,983.1666666666666,-0.315,105.33355,i1,2.7533138e-8,1
transfer,1,GC,11,983.1666666666666,-0.316,105.66689,i1,2.7593046e-8,1
transfer,1,GC,11,983.1666666666666,-0.317,106.00022,i1,2.7621645e-8,1
transfer,1,GC,11,983.1666666666666,-0.318,106.33356,i1,2.7664701e-8,1
transfer,1,GC,11,983.1666666666666,-0.319,106.66689,i1,2.7768946e-8,1
transfer,1,GC,11,983.1666666666666,-0.32,107.00023,i1,2.7897554e-8,1
transfer,1,GC,11,983.1666666666666,-0.321,107.33356,i1,2.8037348e-8,1
transfer,1,GC,11,983.1666666666666,-0.322,107.6669,i1,2.8113552e-8,1
transfer,1,GC,11,983.1666666666666,-0.323,108.00024,i1,2.813632e-8,1
transfer,1,GC,11,983.1666666666666,-0.324,108.33357,i1,2.8164997e-8,1
transfer,1,GC,11,983.1666666666666,-0.325,108.66691,i1,2.8242804e-8,1
transfer,1,GC,11,983.1666666666666,-0.326,109.00024,i1,2.8280425e-8,1
transfer,1,GC,11,983.1666666666666,-0.327,109.33358,i1,2.8401766e-8,1
transfer,1,GC,11,983.1666666666666,-0.328,109.66692,i1,2.8498901e-8,1
transfer,1,GC,11,983.1666666666666,-0.329,110.00025,i1,2.8570316e-8,1
transfer,1,GC,11,983.1666666666666,-0.33,110.33359,i1,2.8609296e-8,1
transfer,1,GC,11,983.1666666666666,-0.331,110.66692,i1,2.8643806e-8,1
transfer,1,GC,11,983.1666666666666,-0.332,111.00026,i1,2.8727762e-8,1
transfer,1,GC,11,983.1666666666666,-0.333,111.3336,i1,2.88753e-8,1
transfer,1,GC,11,983.1666666666666,-0.334,111.66693,i1,2.8933776e-8,1
transfer,1,GC,11,983.1666666666666,-0.335,112.00027,i1,2.8994645e-8,1
transfer,1,GC,11,983.1666666666666,-0.336,112.3336,i1,2.9028115e-8,1
transfer,1,GC,11,983.1666666666666,-0.337,112.66694,i1,2.9066616e-8,1
transfer,1,GC,11,983.1666666666666,-0.338,113.00027,i1,2.9103363e-8,1
transfer,1,GC,11,983.1666666666666,-0.339,113.33361,i1,2.9143385e-8,1
transfer,1,GC,11,983.1666666666666,-0.34,113.66695,i1,2.9193467e-8,1
transfer,1,GC,11,983.1666666666666,-0.341,114.00028,i1,2.9310813e-8,1
transfer,1,GC,11,983.1666666666666,-0.342,114.33362,i1,2.9399244e-8,1
transfer,1,GC,11,983.1666666666666,-0.343,114.66695,i1,2.9445893e-8,1
transfer,1,GC,11,983.1666666666666,-0.344,115.00029,i1,2.9495579e-8,1
transfer,1,GC,11,983.1666666666666,-0.345,115.33363,i1,2.9529849e-8,1
transfer,1,GC,11,983.1666666666666,-0.346,115.66696,i1,2.9567314e-8,1
transfer,1,GC,11,983.1666666666666,-0.347,116.0003,i1,2.9592238e-8,1
transfer,1,GC,11,983.1666666666666,-0.348,116.33363,i1,2.9631936e-8,1
transfer,1,GC,11,983.1666666666666,-0.349,116.66697,i1,2.9674274e-8,1
transfer,1,GC,11,983.1666666666666,-0.35,117.00031,i1,2.9788346e-8,1
transfer,1,GC,11,983.1666666666666,-0.351,117.33364,i1,2.9890991e-8,1
transfer,1,GC,11,983.1666666666666,-0.352,117.66698,i1,2.9956894e-8,1
transfer,1,GC,11,983.1666666666666,-0.353,118.00031,i1,3.0004824e-8,1
transfer,1,GC,11,983.1666666666666,-0.354,118.33365,i1,3.0051154e-8,1
transfer,1,GC,11,983.1666666666666,-0.355,118.66698,i1,3.0075679e-8,1
transfer,1,GC,11,983.1666666666666,-0.356,119.00032,i1,3.010204e-8,1
transfer,1,GC,11,983.1666666666666,-0.357,119.33366,i1,3.0152762e-8,1
transfer,1,GC,11,983.1666666666666,-0.358,119.66699,i1,3.0204607e-8,1
transfer,1,GC,11,983.1666666666666,-0.359,120.00033,i1,3.0287762e-8,1
transfer,1,GC,11,983.1666666666666,-0.36,120.33366,i1,3.0358457e-8,1
transfer,1,GC,11,983.1666666666666,-0.361,120.667,i1,3.042204e-8,1
transfer,1,GC,11,983.1666666666666,-0.362,121.00034,i1,3.0457752e-8,1
transfer,1,GC,11,983.1666666666666,-0.363,121.33367,i1,3.0474286e-8,1
transfer,1,GC,11,983.1666666666666,-0.364,121.66701,i1,3.0523573e-8,1
transfer,1,GC,11,983.1666666666666,-0.365,122.00034,i1,3.055289e-8,1
transfer,1,GC,11,983.1666666666666,-0.366,122.33368,i1,3.0569982e-8,1
transfer,1,GC,11,983.1666666666666,-0.367,122.66702,i1,3.0611123e-8,1
transfer,1,GC,11,983.1666666666666,-0.368,123.00035,i1,3.0729186e-8,1
transfer,1,GC,11,983.1666666666666,-0.369,123.33369,i1,3.079932e-8,1
transfer,1,GC,11,983.1666666666666,-0.37,123.66702,i1,3.0885673e-8,1
transfer,1,GC,11,983.1666666666666,-0.371,124.00036,i1,3.092801e-8,1
transfer,1,GC,11,983.1666666666666,-0.372,124.33369,i1,3.0943028e-8,1
transfer,1,GC,11,983.1666666666666,-0.373,124.66703,i1,3.0985927e-8,1
transfer,1,GC,11,983.1666666666666,-0.374,125.00037,i1,3.1016839e-8,1
transfer,1,GC,11,983.1666666666666,-0.375,125.3337,i1,3.104855e-8,1
transfer,1,GC,11,983.1666666666666,-0.376,125.66704,i1,3.1081861e-8,1
transfer,1,GC,11,983.1666666666666,-0.377,126.00037,i1,3.1119725e-8,1
transfer,1,GC,11,983.1666666666666,-0.378,126.33371,i1,3.1201203e-8,1
transfer,1,GC,11,983.1666666666666,-0.379,126.66705,i1,3.127813e-8,1
transfer,1,GC,11,983.1666666666666,-0.38,127.00038,i1,3.1369353e-8,1
transfer,1,GC,11,983.1666666666666,-0.381,127.33372,i1,3.1419919e-8,1
transfer,1,GC,11,983.1666666666666,-0.382,127.66705,i1,3.1454267e-8,1
transfer,1,GC,11,983.1666666666666,-0.383,128.00038,i1,3.1501635e-8,1
transfer,1,GC,11,983.1666666666666,-0.384,128.33371,i1,3.1531513e-8,1
transfer,1,GC,11,983.1666666666666,-0.385,128.66704,i1,3.1552521e-8,1
transfer,1,GC,11,983.1666666666666,-0.386,129.00037,i1,3.1598933e-8,1
transfer,1,GC,11,983.1666666666666,-0.387,129.33369,i1,3.1674979e-8,1
transfer,1,GC,11,983.1666666666666,-0.388,129.66702,i1,3.1761971e-8,1
transfer,1,GC,11,983.1666666666666,-0.389,130.00035,i1,3.1868051e-8,1
transfer,1,GC,11,983.1666666666666,-0.39,130.33368,i1,3.1908872e-8,1
transfer,1,GC,11,983.1666666666666,-0.391,130.66701,i1,3.1955679e-8,1
transfer,1,GC,11,983.1666666666666,-0.392,131.00034,i1,3.2000575000000003e-08,1
transfer,1,GC,11,983.1666666666666,-0.393,131.33366,i1,3.2025181e-8,1
transfer,1,GC,11,983.1666666666666,-0.394,131.66699,i1,3.20513e-8,1
transfer,1,GC,11,983.1666666666666,-0.395,132.00032,i1,3.2106737e-8,1
transfer,1,GC,11,983.1666666666666,-0.396,132.33365,i1,3.2159459e-8,1
transfer,1,GC,11,983.1666666666666,-0.397,132.66698,i1,3.2291421e-8,1
transfer,1,GC,11,983.1666666666666,-0.398,133.00031,i1,3.2362518e-8,1
transfer,1,GC,11,983.1666666666666,-0.399,133.33363,i1,3.2418832e-8,1
transfer,1,GC,12,985.9666666666667,0,0.33333334,i1,-4.2340499e-8,1
transfer,1,GC,12,985.9666666666667,-0.001,0.66666669,i1,-3.8288924e-8,1
transfer,1,GC,12,985.9666666666667,-0.002,1,i1,-3.5061323e-8,1
transfer,1,GC,12,985.9666666666667,-0.003,1.3333334,i1,-3.2169144e-8,1
transfer,1,GC,12,985.9666666666667,-0.004,1.6666667,i1,-2.9905948e-8,1
transfer,1,GC,12,985.9666666666667,-0.005,2,i1,-2.7847488e-8,1
transfer,1,GC,12,985.9666666666667,-0.006,2.3333333,i1,-2.6012856e-8,1
transfer,1,GC,12,985.9666666666667,-0.007,2.6666665,i1,-2.4373692e-8,1
transfer,1,GC,12,985.9666666666667,-0.008,2.9999998,i1,-2.2903798e-8,1
transfer,1,GC,12,985.9666666666667,-0.009,3.333333,i1,-2.1594385e-8,1
transfer,1,GC,12,985.9666666666667,-0.01,3.6666663,i1,-2.0408068e-8,1
transfer,1,GC,12,985.9666666666667,-0.011,3.9999995,i1,-1.9308104e-8,1
transfer,1,GC,12,985.9666666666667,-0.012,4.333333,i1,-1.8337227e-8,1
transfer,1,GC,12,985.9666666666667,-0.013,4.6666665,i1,-1.7441756e-8,1
transfer,1,GC,12,985.9666666666667,-0.014,5,i1,-1.6556115e-8,1
transfer,1,GC,12,985.9666666666667,-0.015,5.3333335,i1,-1.5768645e-8,1
transfer,1,GC,12,985.9666666666667,-0.016,5.666667,i1,-1.50593e-8,1
transfer,1,GC,12,985.9666666666667,-0.017,6.0000005,i1,-1.4393889e-8,1
transfer,1,GC,12,985.9666666666667,-0.018,6.333334,i1,-1.3667768e-8,1
transfer,1,GC,12,985.9666666666667,-0.019,6.6666675,i1,-1.3121301e-8,1
transfer,1,GC,12,985.9666666666667,-0.02,7.000001,i1,-1.2567166e-8,1
transfer,1,GC,12,985.9666666666667,-0.021,7.3333344,i1,-1.20322e-8,1
transfer,1,GC,12,985.9666666666667,-0.022,7.6666679,i1,-1.1524476e-8,1
transfer,1,GC,12,985.9666666666667,-0.023,8.000001,i1,-1.1060685e-8,1
transfer,1,GC,12,985.9666666666667,-0.024,8.333334,i1,-1.0582037e-8,1
transfer,1,GC,12,985.9666666666667,-0.025,8.666667,i1,-1.0134702e-8,1
transfer,1,GC,12,985.9666666666667,-0.026,9,i1,-9.6840909e-9,1
transfer,1,GC,12,985.9666666666667,-0.027,9.333333,i1,-9.2749399e-9,1
transfer,1,GC,12,985.9666666666667,-0.028,9.666666,i1,-8.9358432e-9,1
transfer,1,GC,12,985.9666666666667,-0.029,9.999999,i1,-8.6228695e-9,1
transfer,1,GC,12,985.9666666666667,-0.03,10.333332,i1,-8.234406e-9,1
transfer,1,GC,12,985.9666666666667,-0.031,10.666665,i1,-7.8727842e-9,1
transfer,1,GC,12,985.9666666666667,-0.032,10.999998,i1,-7.604144e-9,1
transfer,1,GC,12,985.9666666666667,-0.033,11.333331,i1,-7.2771096e-9,1
transfer,1,GC,12,985.9666666666667,-0.034,11.666664,i1,-7.0396231e-9,1
transfer,1,GC,12,985.9666666666667,-0.035,11.999997,i1,-6.7679466e-9,1
transfer,1,GC,12,985.9666666666667,-0.036,12.33333,i1,-6.4985075e-9,1
transfer,1,GC,12,985.9666666666667,-0.037,12.666663,i1,-6.2511951e-9,1
transfer,1,GC,12,985.9666666666667,-0.038,12.999996,i1,-6.0895156e-9,1
transfer,1,GC,12,985.9666666666667,-0.039,13.333329,i1,-5.7740643e-9,1
transfer,1,GC,12,985.9666666666667,-0.04,13.666662,i1,-5.5773972e-9,1
transfer,1,GC,12,985.9666666666667,-0.041,13.999995,i1,-5.3336793e-9,1
transfer,1,GC,12,985.9666666666667,-0.042,14.333328,i1,-5.191251e-9,1
transfer,1,GC,12,985.9666666666667,-0.043,14.666661,i1,-4.8692494e-9,1
transfer,1,GC,12,985.9666666666667,-0.044,14.999994,i1,-4.7328128e-9,1
transfer,1,GC,12,985.9666666666667,-0.045,15.333327,i1,-4.5666595e-9,1
transfer,1,GC,12,985.9666666666667,-0.046,15.66666,i1,-4.33772e-9,1
transfer,1,GC,12,985.9666666666667,-0.047,15.999993,i1,-4.2020818e-9,1
transfer,1,GC,12,985.9666666666667,-0.048,16.333326,i1,-3.9570058e-9,1
transfer,1,GC,12,985.9666666666667,-0.049,16.66666,i1,-3.8028354e-9,1
transfer,1,GC,12,985.9666666666667,-0.05,16.999994,i1,-3.6807766e-9,1
transfer,1,GC,12,985.9666666666667,-0.051,17.333328,i1,-3.4481622e-9,1
transfer,1,GC,12,985.9666666666667,-0.052,17.666662,i1,-3.3467931e-9,1
transfer,1,GC,12,985.9666666666667,-0.053,17.999996,i1,-3.2333616e-9,1
transfer,1,GC,12,985.9666666666667,-0.054,18.33333,i1,-3.0592207e-9,1
transfer,1,GC,12,985.9666666666667,-0.055,18.666664,i1,-2.8792482e-9,1
transfer,1,GC,12,985.9666666666667,-0.056,18.999998,i1,-2.7754825e-9,1
transfer,1,GC,12,985.9666666666667,-0.057,19.333332,i1,-2.7078231e-9,1
transfer,1,GC,12,985.9666666666667,-0.058,19.666666,i1,-2.485913e-9,1
transfer,1,GC,12,985.9666666666667,-0.059,20,i1,-2.3380529e-9,1
transfer,1,GC,12,985.9666666666667,-0.06,20.333334,i1,-2.2548965e-9,1
transfer,1,GC,12,985.9666666666667,-0.061,20.666668,i1,-2.1423439e-9,1
transfer,1,GC,12,985.9666666666667,-0.062,21.000002,i1,-1.949191e-9,1
transfer,1,GC,12,985.9666666666667,-0.063,21.333336,i1,-1.8547714e-9,1
transfer,1,GC,12,985.9666666666667,-0.064,21.66667,i1,-1.7824788e-9,1
transfer,1,GC,12,985.9666666666667,-0.065,22.000004,i1,-1.6863817e-9,1
transfer,1,GC,12,985.9666666666667,-0.066,22.333338,i1,-1.4737378e-9,1
transfer,1,GC,12,985.9666666666667,-0.067,22.666672,i1,-1.3885044999999999e-09,1
transfer,1,GC,12,985.9666666666667,-0.068,23.000006,i1,-1.321644e-9,1
transfer,1,GC,12,985.9666666666667,-0.069,23.33334,i1,-1.2535053e-9,1
transfer,1,GC,12,985.9666666666667,-0.07,23.666674,i1,-1.1516567e-9,1
transfer,1,GC,12,985.9666666666667,-0.071,24.000008,i1,-9.9437047e-10,1
transfer,1,GC,12,985.9666666666667,-0.072,24.333342,i1,-9.1057512e-10,1
transfer,1,GC,12,985.9666666666667,-0.073,24.666676,i1,-8.6680019e-10,1
transfer,1,GC,12,985.9666666666667,-0.074,25.00001,i1,-7.9906093e-10,1
transfer,1,GC,12,985.9666666666667,-0.075,25.333344,i1,-7.3883044e-10,1
transfer,1,GC,12,985.9666666666667,-0.076,25.666677,i1,-6.1189914e-10,1
transfer,1,GC,12,985.9666666666667,-0.077,26.000011,i1,-4.7825782e-10,1
transfer,1,GC,12,985.9666666666667,-0.078,26.333345,i1,-4.1874634e-10,1
transfer,1,GC,12,985.9666666666667,-0.079,26.666679,i1,-3.6370815e-10,1
transfer,1,GC,12,985.9666666666667,-0.08,27.000013,i1,-3.1633857e-10,1
transfer,1,GC,12,985.9666666666667,-0.081,27.333347,i1,-2.851849e-10,1
transfer,1,GC,12,985.9666666666667,-0.082,27.666681,i1,-1.564962e-10,1
transfer,1,GC,12,985.9666666666667,-0.083,28.000015,i1,-6.3594331e-11,1
transfer,1,GC,12,985.9666666666667,-0.084,28.333349,i1,2.0680374e-11,1
transfer,1,GC,12,985.9666666666667,-0.085,28.666683,i1,8.8180019e-11,1
transfer,1,GC,12,985.9666666666667,-0.086,29.000017,i1,1.2987804e-10,1
transfer,1,GC,12,985.9666666666667,-0.087,29.333351,i1,1.7141628e-10,1
transfer,1,GC,12,985.9666666666667,-0.088,29.666685,i1,2.1143677e-10,1
transfer,1,GC,12,985.9666666666667,-0.089,30.000019,i1,2.7877664e-10,1
transfer,1,GC,12,985.9666666666667,-0.09,30.333353,i1,3.6968151e-10,1
transfer,1,GC,12,985.9666666666667,-0.091,30.666687,i1,4.8047677e-10,1
transfer,1,GC,12,985.9666666666667,-0.092,31.000021,i1,5.5340837e-10,1
transfer,1,GC,12,985.9666666666667,-0.093,31.333355,i1,5.8032834e-10,1
transfer,1,GC,12,985.9666666666667,-0.094,31.666689,i1,5.8927502e-10,1
transfer,1,GC,12,985.9666666666667,-0.095,32.000023,i1,6.4902617e-10,1
transfer,1,GC,12,985.9666666666667,-0.096,32.333355,i1,6.8289585e-10,1
transfer,1,GC,12,985.9666666666667,-0.097,32.666687,i1,7.0062944e-10,1
transfer,1,GC,12,985.9666666666667,-0.098,33.000019,i1,8.1158447e-10,1
transfer,1,GC,12,985.9666666666667,-0.099,33.333351,i1,8.9154562e-10,1
transfer,1,GC,12,985.9666666666667,-0.1,33.666683,i1,9.5760744e-10,1
transfer,1,GC,12,985.9666666666667,-0.101,34.000015,i1,1.033894e-9,1
transfer,1,GC,12,985.9666666666667,-0.102,34.333347,i1,1.0550626e-9,1
transfer,1,GC,12,985.9666666666667,-0.103,34.666679,i1,1.0907695e-9,1
transfer,1,GC,12,985.9666666666667,-0.104,35.000011,i1,1.1431716e-9,1
transfer,1,GC,12,985.9666666666667,-0.105,35.333344,i1,1.1708104e-9,1
transfer,1,GC,12,985.9666666666667,-0.106,35.666676,i1,1.2023635e-9,1
transfer,1,GC,12,985.9666666666667,-0.107,36.000008,i1,1.2624343e-9,1
transfer,1,GC,12,985.9666666666667,-0.108,36.33334,i1,1.3177121e-9,1
transfer,1,GC,12,985.9666666666667,-0.109,36.666672,i1,1.4155666e-9,1
transfer,1,GC,12,985.9666666666667,-0.11,37.000004,i1,1.457664e-9,1
transfer,1,GC,12,985.9666666666667,-0.111,37.333336,i1,1.5091874e-9,1
transfer,1,GC,12,985.9666666666667,-0.112,37.666668,i1,1.5301962e-9,1
transfer,1,GC,12,985.9666666666667,-0.113,38,i1,1.557196e-9,1
transfer,1,GC,12,985.9666666666667,-0.114,38.333332,i1,1.6011307e-9,1
transfer,1,GC,12,985.9666666666667,-0.115,38.666664,i1,1.6139117e-9,1
transfer,1,GC,12,985.9666666666667,-0.116,38.999996,i1,1.6397134e-9,1
transfer,1,GC,12,985.9666666666667,-0.117,39.333328,i1,1.6616807e-9,1
transfer,1,GC,12,985.9666666666667,-0.118,39.66666,i1,1.6759795e-9,1
transfer,1,GC,12,985.9666666666667,-0.119,39.999992,i1,1.7039379e-9,1
transfer,1,GC,12,985.9666666666667,-0.12,40.333324,i1,1.7531447e-9,1
transfer,1,GC,12,985.9666666666667,-0.121,40.666656,i1,1.8094609e-9,1
transfer,1,GC,12,985.9666666666667,-0.122,40.999989,i1,1.9054782e-9,1
transfer,1,GC,12,985.9666666666667,-0.123,41.333321,i1,1.9325579e-9,1
transfer,1,GC,12,985.9666666666667,-0.124,41.666653,i1,1.9914306e-9,1
transfer,1,GC,12,985.9666666666667,-0.125,41.999985,i1,2.0169126e-9,1
transfer,1,GC,12,985.9666666666667,-0.126,42.333317,i1,2.0429538e-9,1
transfer,1,GC,12,985.9666666666667,-0.127,42.666649,i1,2.070992e-9,1
transfer,1,GC,12,985.9666666666667,-0.128,42.999981,i1,2.0946371e-9,1
transfer,1,GC,12,985.9666666666667,-0.129,43.333313,i1,2.1169237e-9,1
transfer,1,GC,12,985.9666666666667,-0.13,43.666645,i1,2.1424058e-9,1
transfer,1,GC,12,985.9666666666667,-0.131,43.999977,i1,2.1464799e-9,1
transfer,1,GC,12,985.9666666666667,-0.132,44.333309,i1,2.1610185e-9,1
transfer,1,GC,12,985.9666666666667,-0.133,44.666641,i1,2.196805e-9,1
transfer,1,GC,12,985.9666666666667,-0.134,44.999973,i1,2.2214086e-9,1
transfer,1,GC,12,985.9666666666667,-0.135,45.333305,i1,2.3005708e-9,1
transfer,1,GC,12,985.9666666666667,-0.136,45.666637,i1,2.3527331e-9,1
transfer,1,GC,12,985.9666666666667,-0.137,45.999969,i1,2.4195939e-9,1
transfer,1,GC,12,985.9666666666667,-0.138,46.333302,i1,2.4406825e-9,1
transfer,1,GC,12,985.9666666666667,-0.139,46.666634,i1,2.4954812e-9,1
transfer,1,GC,12,985.9666666666667,-0.14,46.999966,i1,2.5148921e-9,1
transfer,1,GC,12,985.9666666666667,-0.141,47.333298,i1,2.5437294e-9,1
transfer,1,GC,12,985.9666666666667,-0.142,47.66663,i1,2.5648179e-9,1
transfer,1,GC,12,985.9666666666667,-0.143,47.999962,i1,2.5926965e-9,1
transfer,1,GC,12,985.9666666666667,-0.144,48.333294,i1,2.6101108e-9,1
transfer,1,GC,12,985.9666666666667,-0.145,48.666626,i1,2.6182585e-9,1
transfer,1,GC,12,985.9666666666667,-0.146,48.999958,i1,2.6449387e-9,1
transfer,1,GC,12,985.9666666666667,-0.147,49.33329,i1,2.6621134e-9,1
transfer,1,GC,12,985.9666666666667,-0.148,49.666622,i1,2.6732168e-9,1
transfer,1,GC,12,985.9666666666667,-0.149,49.999954,i1,2.7328881e-9,1
transfer,1,GC,12,985.9666666666667,-0.15,50.333286,i1,2.7543761e-9,1
transfer,1,GC,12,985.9666666666667,-0.151,50.666618,i1,2.7887253e-9,1
transfer,1,GC,12,985.9666666666667,-0.152,50.99995,i1,2.8511922e-9,1
transfer,1,GC,12,985.9666666666667,-0.153,51.333282,i1,2.8713223e-9,1
transfer,1,GC,12,985.9666666666667,-0.154,51.666615,i1,2.9241238e-9,1
transfer,1,GC,12,985.9666666666667,-0.155,51.999947,i1,2.9650231e-9,1
transfer,1,GC,12,985.9666666666667,-0.156,52.333279,i1,2.9956175e-9,1
transfer,1,GC,12,985.9666666666667,-0.157,52.666611,i1,3.1417202e-9,1
transfer,1,GC,12,985.9666666666667,-0.158,52.999943,i1,3.0764573e-9,1
transfer,1,GC,12,985.9666666666667,-0.159,53.333275,i1,3.0619989e-9,1
transfer,1,GC,12,985.9666666666667,-0.16,53.666607,i1,3.0702265e-9,1
transfer,1,GC,12,985.9666666666667,-0.161,53.999939,i1,3.0565668e-9,1
transfer,1,GC,12,985.9666666666667,-0.162,54.333271,i1,3.0199014e-9,1
transfer,1,GC,12,985.9666666666667,-0.163,54.666603,i1,3.0865221e-9,1
transfer,1,GC,12,985.9666666666667,-0.164,54.999935,i1,3.1092884e-9,1
transfer,1,GC,12,985.9666666666667,-0.165,55.333267,i1,3.1465133e-9,1
transfer,1,GC,12,985.9666666666667,-0.166,55.666599,i1,3.1756699e-9,1
transfer,1,GC,12,985.9666666666667,-0.167,55.999931,i1,3.2069036e-9,1
transfer,1,GC,12,985.9666666666667,-0.168,56.333263,i1,3.2981278e-9,1
transfer,1,GC,12,985.9666666666667,-0.169,56.666595,i1,3.3532459e-9,1
transfer,1,GC,12,985.9666666666667,-0.17,56.999928,i1,3.4161922e-9,1
transfer,1,GC,12,985.9666666666667,-0.171,57.33326,i1,3.4560528e-9,1
transfer,1,GC,12,985.9666666666667,-0.172,57.666592,i1,3.4860883e-9,1
transfer,1,GC,12,985.9666666666667,-0.173,57.999924,i1,3.5090142e-9,1
transfer,1,GC,12,985.9666666666667,-0.174,58.333256,i1,3.5251502e-9,1
transfer,1,GC,12,985.9666666666667,-0.175,58.666588,i1,3.5597387e-9,1
transfer,1,GC,12,985.9666666666667,-0.176,58.99992,i1,3.5773124e-9,1
transfer,1,GC,12,985.9666666666667,-0.177,59.333252,i1,3.5925702e-9,1
